,id,paragraph
344,r221222c,source  of  inflation  is  the  faster  growth  in  the  quantity  of  money  than  in  output. 
345,r221222c,(Friedman 1974)21 
346,r221222c,"Another area that came to draw attention during this period was the role of ""expectations"" in "
347,r221222c,economics.  Inflation  expectations  rather  than  exogenous  cost-push  factors  contribute  to 
348,r221222c,sustained inflation. Reining in the Great Inflation called for subduing inflation expectations. 
349,r221222c,"Although  this  stress  on  expectations  is  particularly  tied  in  with  the  ""rational  expectations "
350,r221222c,"revolution"" associated with Robert E. Lucas Jr. and Thomas J. Sargent, among others, the "
351,r221222c,"concept of expectations has been taken up throughout the history of monetary economics, "
352,r221222c,with different theorists approaching it differently. There was also a growing awareness that 
353,r221222c,monetary policy plays an important role in stabilizing inflation expectations to bring about 
354,r221222c,"price stability. Inflation targeting, which is the monetary policy framework now adopted by "
355,r221222c,"21  See also Kakino (2019, p. 93). "
356,r221222c,13 
357,r221222c,"                                                              central banks in many countries, was born out of lessons learned from the Great Inflation of "
358,r221222c,the  1970s.  This  awareness  spread  gradually  through  both  academic  and  central  banking 
359,r221222c,"circles  and  is  still  widely  shared  today,  having  been  further  shaped  by  the  experience  of "
360,r221222c,"stagnation accompanied by prolonged deflation in Japan starting in the late 1990s, the Global "
361,r221222c,"Financial  Crisis  (GFC)  of  the  2000s  and  responses  to  the  subsequent  recession,  and  by "
362,r221222c,responses to the COVID-19 pandemic starting in 2020. 
363,r221222c,III. Looking Ahead: Lessons from History 
364,r221222c,"Finally, I will consider future monetary policy in light of history. I would first like to consider "
365,r221222c,future economic and financial conditions. 
366,r221222c,A.  Implications  from  History  for  Future  Economic  and  Financial  Conditions  and 
367,r221222c,Monetary Policy 
368,r221222c,"Jordà et al. (2019) demonstrated that, for 16 countries including Japan from 1870 to 2015, "
369,r221222c,"the  following  relationship  between  the  real  rate  of  return  on  safe  assets  (rsafe),  the  real "
370,r221222c,"economic  growth  rate  (g),  and  the  real  rate  of  return  on  aggregate  wealth  (rwealth)  held "
371,r221222c,approximately true: 
372,r221222c,rsafe < g < rwealth. 
373,r221222c,This relationship can be understood intuitively. Safe assets have the lowest rate of return. This 
374,r221222c,is followed by the rate of return on the aggregate flow of goods and services in the economy. 
375,r221222c,"The rate of return on all assets, including risk assets, is the highest. Three further relationships "
376,r221222c,follow from this. 
377,r221222c,"First, except for the interwar period and the period between the Great Inflation and around "
378,r221222c,"the 2000s, rsafe < g held true. Although g reached the 4 percent range during the high-growth "
379,r221222c,"period following World War II, it fell to the 2 percent range in the 1970s. It then declined "
380,r221222c,"further with the onset of the GFC in the 2000s, but has recently remained at around 2 percent. "
381,r221222c,It can also be said that there is no empirical correlation between the economic growth rate 
382,r221222c,and real interest rates.22 
383,r221222c,"22  Rogoff, Rossi, and Schmelzing (2022) also did not find any clear correlation between global long- maturity real interest rates and the real economic growth rate. "
384,r221222c,14 
385,r221222c,"                                                              In a similar vein, what about developments in the natural rate of interest? While there are "
386,r221222c,"various  estimates  of  the  natural  rate  of  interest,  one  way  to  look  at  it  is  to  analyze "
387,r221222c,"developments in real interest rates. According to Schmelzing (2020), global real interest rates "
388,r221222c,have historically been on a downtrend (Chart 8).23 
389,r221222c,"Second,  except  for  the  period  of  the  two  world  wars,  g  <  rwealth  held  true. Although  the "
390,r221222c,"decrease in g and the increase in rwealth both contributed to the gap between the two figures, "
391,r221222c,the increase in rwealth is taken to have made a larger contribution. 
392,r221222c,"Third, except for limited periods, rsafe < rwealth held true. The gap between the two is equivalent "
393,r221222c,"to  risk  premia,  but  this  gap  has  been  shrinking  in  recent  years.  Under  the  Bretton Woods "
394,r221222c,"system, while rsafe was low, rwealth was high, driven upward by housing returns. However, rwealth "
395,r221222c,has been declining in recent years. 
396,r221222c,What are the implications for future monetary policy if the above relationships continue to 
397,r221222c,hold? 
398,r221222c,"First, if the natural rate of interest continues on a declining trend, the challenge for central "
399,r221222c,banks' monetary policy will continue to be how to lower real interest rates in an effective 
400,r221222c,"manner. Faced with the zero lower bound (ZLB) in an era of low inflation, central banks have "
401,r221222c,taken steps to boost the effectiveness of their monetary policy. Various proposals have been 
402,r221222c,"made to improve policy objectives (Chart 9). As a result, central banks have reaffirmed the "
403,r221222c,"importance of committing to the 2 percent inflation target. With regard to policy measures, "
404,r221222c,"the Bank of Japan, for example, has introduced such measures as quantitative easing, negative "
405,r221222c,"interest rates, diversification of asset purchasing, yield curve control, and forward guidance. "
406,r221222c,"The  necessity  for  policy  innovation  to  boost  the  effectiveness  of  monetary  policy,  both  in "
407,r221222c,"terms of policy objectives and measures, may increase; it certainly will not diminish.24 "
408,r221222c,"23  Due to data limitations, global real interest rates in this study were calculated from GDP-weighted  nominal interest rates and inflation rates using available data for eight countries: Italy, the Netherlands,  France, Spain, the United Kingdom, Germany, the United States, and Japan. Since the study does not  take into account the recent rise of China and emerging economies, the possibility of underestimation  warrants attention.  24  Bernanke (2022, pp. 330-65) elaborates on this point. "
409,r221222c,15 
410,r221222c,"                                                                Second,  if  g  <  rwealth,  this  implies  that  the  uptrend  in  the  ratio  of  total  assets  to  GDP  will "
411,r221222c,"continue. If there is a certain positive correlation between total assets and total liabilities, this "
412,r221222c,means that the ratio of total liabilities to GDP will also trend upward. This in turn means that 
413,r221222c,asset price fluctuations will have a growing impact on the economy through asset (liability) 
414,r221222c,balances. 
415,r221222c,"Third, decreasing risk premia can lead to the underpricing of risks. Krishnamurthy and Muir "
416,r221222c,(2017)  argue  that  financial  crises  frequently  occur  when  risk  premia  shrink  and  risk  is 
417,r221222c,underpriced.  Central  banks  will  increasingly  need  to  prepare  macroprudential  policies  to 
418,r221222c,maintain stability in the financial system. 
419,r221222c,The above considerations are based on history and past trends. Should these trends change 
420,r221222c,"significantly, my conclusions will also change. We cannot rule out the possibility that such "
421,r221222c,"major changes will occur in the future. However, as I said earlier in section I., it is uncertain "
422,r221222c,"whether the natural rate of interest will rise as a trend in the future. On the contrary, we cannot "
423,r221222c,deny the possibility of an ongoing decline in the natural rate of interest. What history over 
424,r221222c,"the long term makes apparent is that the mild-inflation regime has not come to an end, and "
425,r221222c,we should say that the potential dangers of secular stagnation and Japanification have not yet 
426,r221222c,passed. 
427,r221222c,B.  Introduction  and Achievements  of  Quantitative  and  Qualitative  Monetary  Easing 
428,r221222c,(QQE) 
429,r221222c,"There is no need for pessimism, however, even during periods of Japanification. Having long "
430,r221222c,"been mired in deflation, the policy change made in Japan with the introduction of QQE in "
431,r221222c,"April 2013 has produced positive effects. Even before its introduction, economic growth had "
432,r221222c,"been  achieved  despite  the  declining  labor  force  population,  but  the  GDP  growth  rate  has "
433,r221222c,"improved and prices have risen clearly since 2013, as the unemployment rate declined and "
434,r221222c,the number of employed persons increased (Charts 10 and 11). The overall GDP growth rate 
435,r221222c,"has been low because the labor force population has been declining; however, if we look at "
436,r221222c,"the real GDP growth rate per capita, which takes into account changes in the employment rate "
437,r221222c,"over time, we see that, while the rate was at 0.4 percent in the 2000s, it recovered to the 1990s "
438,r221222c,level of 1.3 percent in the 2010s (Chart 12). This suggests that there was a rise in productivity 
439,r221222c,16 
440,r221222c,          per worker and in the labor force participation rate. Improved employment conditions led to 
441,r221222c,an increase in the employment rate for new graduates and ended the so-called employment 
442,r221222c,"ice  age.  Of  course,  providing  support  for  those  who  struggled  to  find  jobs  during  the "
443,r221222c,employment ice age remains a crucial task. In order to create an environment that can provide 
444,r221222c,"employment  opportunities  for  this  generation,  it  is  important  to  maintain  a  high-pressure "
445,r221222c,"economy. While the year-on-year rate of change in the consumer price index (CPI, all items "
446,r221222c,"less fresh food) was on average minus 0.3 percent between fiscal 1998 and fiscal 2012, the "
447,r221222c,average rate from fiscal 2013 onward rose to 0.4 percent (Chart 13). Although it is true that 
448,r221222c,"the price stability target of 2 percent has not yet been achieved, we are now in a situation "
449,r221222c,"where the economy is no longer in deflation, in the sense of a sustained decline in prices.25 "
450,r221222c,These improvements in economic activity and prices were made following the adoption of 
451,r221222c,the  price  stability  target  of  2  percent  in  2013.  Japan's  economy  was  in  deflation  for  a 
452,r221222c,"prolonged period, but sustainable monetary easing certainly had positive effects on the real "
453,r221222c,"economy. Consequently, it can be said that this provides evidence that QQE supports the idea "
454,r221222c,of a high-pressure economy. 
455,r221222c,Conclusion 
456,r221222c,"Today,  I  considered  the  narrative  that,  with  the  end  of  the  mild-inflationary  regime "
457,r221222c,"accompanied by anxiety over deflation, concern about secular stagnation and Japanification "
458,r221222c,"has passed into history, and that a regime of high inflation will emerge. Against this narrative, "
459,r221222c,I have argued that the threat of secular stagnation and Japanification has not yet been dispelled 
460,r221222c,"completely. This is because cost-push factors, real factors, and changes in the natural rate of "
461,r221222c,interest  --  the  factors  that  are  usually  pointed  out  --  do  not  necessarily  suggest  sustained 
462,r221222c,"inflation;  rather,  it  is  important  to  take  monetary  factors  into  consideration  to  determine "
463,r221222c,whether inflation will be sustainable. 
464,r221222c,"As Hicks's words introduced at the beginning of the speech indicate, the field of monetary "
465,r221222c,economics  has  changed  over  time  in  accordance  with  actual  economic  and  financial 
466,r221222c,"developments. After having experienced price fluctuations, monetary economics has become "
467,r221222c,"increasingly aware of the importance of price stability. Moreover, not only have there been "
468,r221222c,"25  For details of the relationship between wages and prices, see section II. B. in Wakatabe (2022). "
469,r221222c,17 
470,r221222c,                                                              persistent so-called inflation fears but also deflation fears. While the quantity theory of money 
471,r221222c,is commonly characterized by its argument for the short-run non-neutrality of money and the 
472,r221222c,"long-run neutrality of money, the possibility of money being non-neutral in the long run has "
473,r221222c,also been pointed out since the theory was first developed. This reflects the fact that prices 
474,r221222c,"are not completely adjusted in markets. Later, with the growth of the credit economy, two-"
475,r221222c,interest-rate analysis was developed. As the divergence between the two interest rates will 
476,r221222c,"not automatically be adjusted under the fiat money system, the role of the central bank as the "
477,r221222c,issuer of money is essential in order to ensure price stability. 
478,r221222c,"The  current  model  of  monetary  economics  may  need  to  be  changed,  depending  on  future "
479,r221222c,"circumstances. That said, the lessons learned from history are that it is monetary factors that "
480,r221222c,are  important  in  determining  whether  an  economy  is  being  subject  to  inflationary  or 
481,r221222c,"deflationary pressure, and that monetary policy conducted by central banks will play a vital "
482,r221222c,role since it controls the quantity of money. 
483,r221222c,Japan's experience of prolonged deflation suggests that it takes a great deal of effort to dispel 
484,r221222c,"anxiety  over  deflation.  Nevertheless,  there  was  no  need  to  give  up  the  challenge  of "
485,r221222c,overcoming deflation simply because the economy fell into deflation; against the background 
486,r221222c,"of the Bank's monetary policy measures adopted since 2013, the economy has improved and "
487,r221222c,"is currently no longer in deflation. That said, Japan's experience has raised questions about a "
488,r221222c,"number of dichotomies in economics: nominal and real values, the short term and long term, "
489,r221222c,and the business cycle and economic growth. I believe that there is still a lot to be learned 
490,r221222c,"regarding these issues, both theoretically and empirically. In this sense, monetary economics "
491,r221222c,"is  still  in  the  process  of  development,  and  the  questions  raised  by  Hume  are  still  under "
492,r221222c,debate.26 
493,r221222c,Thank you. 
494,r221222c,"26  Jordà, Singh, and Taylor (2020) highlight the hysteresis effects of monetary policy on capital and  technology.  Kurozumi  and  Van  Zandweghe  (2022)  point  to  the  possibility  that  the  optimal  policy  response will differ depending on changes in labor force participation rates. "
495,r221222c,18 
496,r221222c,                                                                References 
497,r221222c,"Arnon, Arie. 2011. Monetary Theory and Policy from Hume and Smith to Wicksell: Money, "
498,r221222c,"Credit, and the Economy. Cambridge: Cambridge University Press. "
499,r221222c,"Baldwin, Richard. 2022. ""Globotics and Macroeconomics: Globalisation and Automation of "
500,r221222c,"the Service Sector."" CEPR Press Discussion Paper, no. 17530. "
501,r221222c,"Bank  of  Japan  Research  and  Statistics  Department.  2018.  ""Minutes  of  the  7th  Joint "
502,r221222c,Conference Organized by the University of Tokyo Center for Advanced Research in 
503,r221222c,"Finance  and  the  Bank  of  Japan's  Research  and  Statistics  Department,  'New "
504,r221222c,Developments in Macroeconomic Analysis: Interaction between Business Cycles and 
505,r221222c,"Economic Growth.'"" BOJ Reports and Research Papers (available in Japanese only). "
506,r221222c,"Bernanke, Ben S. 2022. 21st Century Monetary Policy: The Federal Reserve from the Great "
507,r221222c,Inflation to COVID-19. New York: W.W. Norton & Company. 
508,r221222c,"Brewer, Anthony. 2010. The Making of the Classical Theory of Economic Growth. New York: "
509,r221222c,Routledge. 
510,r221222c,"Cameron, Rondo. 1997. Review of The Great Wave: Price Revolutions and the Rhythm of "
511,r221222c,"History, by David H. Fischer. Journal of Economic Literature 35 (4): pp. 2082-83. "
512,r221222c,"Chankova,  Rositsa  D.,  and  Kevin  Daly.  2021.  ""Inflation  in  the  Aftermath  of  Wars  and "
513,r221222c,"Pandemics.""  VoxEU,  April  15,  2021.  https://cepr.org/voxeu/columns/inflation-"
514,r221222c,aftermath-wars-and-pandemics. 
515,r221222c,"Dimand, Robert W. 2013. ""David Hume and Irving Fisher on the Quantity Theory of Money "
516,r221222c,"in  the  Long  Run  and  the  Short  Run.""  The  European  Journal  of  the  History  of "
517,r221222c,Economic Thought 20 (2): pp. 284-304. 
518,r221222c,"The  Economist.  2021.  ""Briefing:  Governments  Are  Not  Going  to  Stop  Getting  Bigger."" "
519,r221222c,"November 20, 2021. "
520,r221222c,"------. 2022a. ""Free Exchange: Vertiginous Views."" September 3, 2022. "
521,r221222c,19 
522,r221222c,"                          ------. 2022b. ""Special Report: The World Economy."" October 8, 2022. "
523,r221222c,"Edgeworth, Francis Y. 1888. ""The Mathematical Theory of Banking."" Journal of the Royal "
524,r221222c,Statistical Society 51 (1): pp. 113-27. 
525,r221222c,"Fatás, Antonio. 2021. ""The Short-Lived High-Pressure Economy."" VoxEU, October 27, 2021. "
526,r221222c,https://cepr.org/voxeu/columns/short-lived-high-pressure-economy. 
527,r221222c,"Fischer, David H. 1996. The Great Wave: Price Revolutions and the Rhythm of History. New "
528,r221222c,York: Oxford University Press. 
529,r221222c,"Fisher, Irving. 1911. The Purchasing Power of Money. New York: Macmillan. "
530,r221222c,"Friedman, Milton. 1974. ""Perspective on Inflation."" Newsweek, June 24, 1974. "
531,r221222c,"Goodhart,  Charles,  and  Manoj  Pradhan.  2020.  The  Great  Demographic  Reversal:  Ageing "
532,r221222c,"Societies, Waning Inequality, and an Inflation Revival. London: Palgrave Macmillan. "
533,r221222c,"Gopinath, Gita. 2022. ""How Will the Pandemic and the War Shape Future Monetary Policy?"" "
534,r221222c,Speech  at  the  Jackson  Hole  Economic  Policy  Symposium  hosted  by  the  Federal 
535,r221222c,Reserve 
536,r221222c,Bank 
537,r221222c,of 
538,r221222c,Kansas 
539,r221222c,"City, "
540,r221222c,August 
541,r221222c,"26, "
542,r221222c,2022. 
543,r221222c,https://www.kansascityfed.org/Jackson%20Hole/documents/9029/F6.Gopinath_Jack
544,r221222c,son_Hole_23Aug2022.pdf. 
545,r221222c,"Hicks, John. 1967a. ""Monetary Theory and History: An Attempt at Perspective."" In Critical "
546,r221222c,"Essays in Monetary Theory, pp. 155-73. Oxford: Clarendon Press. "
547,r221222c,"------. 1967b. ""Thornton's Paper Credit (1802)."" In Critical Essays in Monetary Theory, pp. "
548,r221222c,174-88. Oxford: Clarendon Press. 
549,r221222c,"Hume, David. (1777) 1987. Essays Moral, Political, and Literary. Edited by Eugene F. Miller. "
550,r221222c,Indianapolis: 
551,r221222c,Liberty 
552,r221222c,Fund. 
553,r221222c,https://oll-resources.s3.us-east-
554,r221222c,2.amazonaws.com/oll3/store/titles/704/0059_Bk.pdf. 
555,r221222c,"Humphrey,  Thomas  M.  1983.  ""The  Early  History  of  the  Real/Nominal  Interest  Rate "
556,r221222c,"Relationship."" Federal Reserve Bank of Richmond Economic Review 69 (May/June "
557,r221222c,20 
558,r221222c,                          1983): pp. 2-10. 
559,r221222c,"------. 1991. ""Nonneutrality of Money in Classical Monetary Thought."" Federal Reserve Bank "
560,r221222c,of Richmond Economic Review 77 (March/April 1991): pp. 3-15. 
561,r221222c,"Jordà, Òscar, Katharina Knoll, Dmitry Kuvshinov, Moritz Schularick, and Alan M. Taylor. "
562,r221222c,"2019.  ""The  Rate  of  Return  on  Everything,  1870-2015.""  The  Quarterly  Journal  of "
563,r221222c,Economics 134 (3): pp. 1225-98. 
564,r221222c,"Jordà, Òscar, Sanjay R. Singh, and Alan M. Taylor. 2020. ""The Long-Run Effects of Monetary "
565,r221222c,"Policy."" NBER Working Paper, no. 26666. "
566,r221222c,"Kaihatsu, Sohei, Maiko Koga, Tomoya Sakata, and Naoko Hara. 2018. ""Interaction between "
567,r221222c,"Business Cycles and Economic Growth."" Bank of Japan Working Paper Series, no. "
568,r221222c,18-E-12. https://www.boj.or.jp/en/research/wps_rev/wps_2018/wp18e12.htm. 
569,r221222c,"Kakino, Shingo. 2019. Miruton Furīdoman no nippon keizai ron [Milton Friedman's analysis "
570,r221222c,of the Japanese economy]. Tokyo: PHP Institute. 
571,r221222c,"Kataoka, Goushi. 2022. ""'Infure no jidai' ni dō taisho sure ba yoi no ka?: Nichibeiō no keizai "
572,r221222c,"dōkō kara kangaeru"" [How should we deal with the 'age of inflation'? Comparison of "
573,r221222c,"economic  developments  in  Japan,  United  States,  and  Europe].  Monthly  Economist "
574,r221222c,"Report, PwC Consulting LLC, October 2022. "
575,r221222c,"Kaufmann, Daniel. 2020. ""Is Deflation Costly After All? The Perils of Erroneous Historical "
576,r221222c,"Classifications."" Journal of Applied Econometrics 35 (5): pp. 614-28. "
577,r221222c,"Krishnamurthy, Arvind, and Tyler Muir. 2017. ""How Credit Cycles across a Financial Crisis."" "
578,r221222c,"NBER Working Paper, no. 23850. "
579,r221222c,"Krugman, Paul. 2022a. ""Is the Era of Cheap Money Over?"" The New York Times, June 21, "
580,r221222c,2022. 
581,r221222c,"------. 2022b. ""Is the Era of Low Interest Rates Over?"" The New York Times, October 4, 2022. "
582,r221222c,"Kuroda,  Haruhiko.  2018.  ""Globalization  and  Monetary  Policy.""  Panelist  speech  at  BIS "
583,r221222c,21 
584,r221222c,                          Symposium to Mark the 20th Anniversary of the BIS Representative Office for Asia 
585,r221222c,and 
586,r221222c,the 
587,r221222c,"Pacific, "
588,r221222c,October 
589,r221222c,"15, "
590,r221222c,2018. 
591,r221222c,https://www.boj.or.jp/en/announcements/press/koen_2018/ko181016a.htm. 
592,r221222c,"Kurozumi,  Takushi,  and  Willem  Van  Zandweghe.  2022.  ""How  Should  Monetary  Policy "
593,r221222c,"Respond  to  a  Contraction  in  Labor  Supply?""  Federal  Reserve  Bank  of  Cleveland "
594,r221222c,"Economic Commentary, no. 2022-13. "
595,r221222c,"Laidler,  David.  1981.  ""Adam  Smith  as a  Monetary  Economist.""  The  Canadian  Journal  of "
596,r221222c,Economics 14 (2): pp. 185-200. 
597,r221222c,"------.  1987.  ""Thornton,  Henry  (1760-1815).""  In  The  New  Palgrave:  A  Dictionary  of "
598,r221222c,"Economics, edited by Eatwell, John, Murray Milgate, and Peter Newman, vol. 4, Q to "
599,r221222c,"Z, pp. 633-36. New York: Macmillan Press. "
600,r221222c,------. 1991. The Golden Age of the Quantity Theory. Princeton: Princeton University Press. 
601,r221222c,"------. 2000. ""Highlights of the Bullionist Controversy."" Department of Economics Research "
602,r221222c,"Report, "
603,r221222c,University 
604,r221222c,of 
605,r221222c,Western 
606,r221222c,"Ontario, "
607,r221222c,no. 
608,r221222c,2000-2. 
609,r221222c,https://economics.uwo.ca/people/laidler_docs/highlightsof.pdf. 
610,r221222c,"Murphy, Antoin E. 2009. The Genesis of Macroeconomics: New Ideas from Sir William Petty "
611,r221222c,to Henry Thornton. New York: Oxford University Press. 
612,r221222c,"Okun, Arthur M. 1973. ""Upward Mobility in a High-Pressure Economy."" Brookings Papers "
613,r221222c,"on  Economic  Activity,  no.  1,  pp.  207-61.  https://www.brookings.edu/wp-"
614,r221222c,content/uploads/1973/01/1973a_bpea_okun_fellner_greenspan.pdf. 
615,r221222c,"Palma, Nuno. 2022. ""The Real Effects of Monetary Expansions: Evidence from a Large-Scale "
616,r221222c,"Historical Experiment."" The Review of Economic Studies 89 (3): pp. 1593-627. "
617,r221222c,"Pozsar,  Zoltan. 2022. ""War and Interest Rates.""  Credit Suisse Economics, August 1, 2022. "
618,r221222c,https://advisoranalyst.com/wp-content/uploads/2022/08/zoltan-pozsar-aug-2-war-
619,r221222c,and-interest-rates-1.pdf. 
620,r221222c,"Robinson,  Marc.  2020.  Bigger  Government:  The  Future  of  Government  Expenditure  in "
621,r221222c,22 
622,r221222c,                        Advanced Economies. Arolla Press. 
623,r221222c,"Rogoff, Kenneth S. 2022a. ""Institutional Innovation and Central Bank Independence 2.0."" "
624,r221222c,IMES 
625,r221222c,Discussion 
626,r221222c,Paper 
627,r221222c,"Series, "
628,r221222c,no. 
629,r221222c,2022-E-9. 
630,r221222c,https://www.imes.boj.or.jp/research/papers/english/22-E-09.pdf. 
631,r221222c,"------. 2022b. ""The Age of Inflation: Easy Money, Hard Choices."" Foreign Affairs 101, no. 6 "
632,r221222c,(November/December 2022). 
633,r221222c,"Rogoff, Kenneth S., Barbara Rossi, and Paul Schmelzing. 2022. ""Long-Run Trends in Long-"
634,r221222c,"Maturity Real Rates 1311-2021."" NBER Working Paper, no. 30475. "
635,r221222c,"Sakamoto, Tatsuya. 2011. Hyūmu: Kibō no kaigi shugi -- Aru shakai kagaku no tanjō [Hume's "
636,r221222c,Sceptical Optimism: The Birth of a Social Science]. Tokyo: Keio University Press. 
637,r221222c,"Schabas, Margaret, and Carl Wennerlind. 2020. A Philosopher's Economist: Hume and the "
638,r221222c,Rise of Capitalism. Chicago and London: The University of Chicago Press. 
639,r221222c,"Schmelzing,  Paul.  2020.  ""Eight  Centuries  of  Global  Real  Interest  Rates,  R-G,  and  the "
640,r221222c,"'Suprasecular' Decline, 1311-2018."" Bank of England Staff Working Paper, no. 845. "
641,r221222c,https://www.bankofengland.co.uk/working-paper/2020/eight-centuries-of-global-
642,r221222c,real-interest-rates-r-g-and-the-suprasecular-decline-1311-2018. 
643,r221222c,"Schnabel, Isabel. 2022. ""A New Age of Energy Inflation: Climateflation, Fossilflation and "
644,r221222c,"Greenflation."" Speech at a panel on ""Monetary Policy and Climate Change"" at The "
645,r221222c,ECB 
646,r221222c,and 
647,r221222c,its  Watchers  XXII 
648,r221222c,"Conference,  March "
649,r221222c,"17, "
650,r221222c,2022. 
651,r221222c,https://www.ecb.europa.eu/press/key/date/2022/html/ecb.sp220317_2~dbb3582f0a.e
652,r221222c,n.html. 
653,r221222c,"Shimazu, Hiroki. 2022. ""Kondorachefu saikuru: Tuini tenkan ten ga tōrai ka"" [Kondratieff "
654,r221222c,wave:  Has  the  turning  point  finally  arrived?].  Speech  at  the  Japan Association  of 
655,r221222c,"Business Cycle studies (JABC), March 5, 2022. "
656,r221222c,"Spence, Michael. 2022. ""Secular Inflation."" Project Syndicate, October 12, 2022. "
657,r221222c,"Thornton, Henry. (1802) 1978. An Enquiry into the Nature and Effects of the Paper Credit of "
658,r221222c,23 
659,r221222c,"                        Great  Britain.  Edited  with  an  introduction  by  F.A.  v.  Hayek.  Reprint,  Fairfield: "
660,r221222c,Augustus  M.  Kelley  Publishers.  https://oll.libertyfund.org/title/hayek-an-enquiry-
661,r221222c,into-the-nature-and-effects-of-the-paper-credit-of-great-britain. 
662,r221222c,"Wakatabe, Masazumi. 2009. Kiki no keizai seisaku: Naze okita no ka, nani o manabu no ka "
663,r221222c,"[Economic  Crisis  and  Policy  Responses:  Why  It  Happens,  What  We  Can  Learn]. "
664,r221222c,Tokyo: Nippon Hyoron Sha. 
665,r221222c,------. 2013. Keizai gakusha tachi no tatakai: Datsu defure o meguru ronsō no rekishi [Clash 
666,r221222c,of  the  economists:  History  of  the  debate  on  overcoming  deflation].  expanded  ed. 
667,r221222c,Tokyo: Toyo Keizai. 
668,r221222c,------.  2015.  Japan's  Great  Stagnation  and Abenomics:  Lessons  for  the  World.  New York: 
669,r221222c,Palgrave Macmillan. 
670,r221222c,"------.  2017.  ""The  Great  Depression  and  Macroeconomics  Reconsidered:  The  Impact  of "
671,r221222c,"Policy and Real-World Events on Economic Doctrines."" Research in the History of "
672,r221222c,Economic Thought and Methodology 35B: pp. 237-302. 
673,r221222c,"------. 2022. ""Japan's Economy and Monetary Policy."" Speech at a meeting with local leaders "
674,r221222c,in 
675,r221222c,"Okayama, "
676,r221222c,June 
677,r221222c,"1, "
678,r221222c,2022. 
679,r221222c,https://www.boj.or.jp/en/announcements/press/koen_2022/ko220601a.htm. 
680,r221222c,"Watanabe, Tsutomu. 2022. Bukka to wa nani ka [What are prices?]. Tokyo: Kodansha. "
681,r221222c,"Wolf, Martin. 2022a. ""Olivier Blanchard: 'There's a Tendency for Markets to Focus on the "
682,r221222c,"Present and Extrapolate It Forever.'"" Financial Times, May 26, 2022. "
683,r221222c,"------. 2022b. ""Globalisation Is Not Dying, It's Changing."" Financial Times, September 13, "
684,r221222c,2022. 
685,r221222c,24 
686,r221222c,                    The Future of Monetary Policy: Lessons from the History of Monetary Economics
687,r221222c,Keynote Speech at the 38th Annual Meeting of the Japan Association of Business Cycle Studies
688,r221222c,"December 3, 2022"
689,r221222c,WAKATABE Masazumi Deputy Governor of the Bank of Japan
690,r221222c,Introduction
691,r221222c,I. Looking at the Present: Is the Mild-Inflation Regime Over?
692,r221222c,II. Looking Back: History of Monetary Economics
693,r221222c,III. Looking Ahead: Lessons from History
694,r221222c,Conclusion
695,r221222c,Introduction
696,r221222c,Chart 1
697,r221222c,Price Developments in Selected Economies
698,r221222c,y/y % chg.
699,r221222c,30
700,r221222c,25
701,r221222c,20
702,r221222c,15
703,r221222c,10
704,r221222c,5
705,r221222c,0
706,r221222c,United States
707,r221222c,Euro area
708,r221222c,United Kingdom
709,r221222c,Japan
710,r221222c,-5 CY
711,r221222c,71
712,r221222c,76
713,r221222c,81
714,r221222c,86
715,r221222c,91
716,r221222c,96
717,r221222c,01
718,r221222c,06
719,r221222c,11
720,r221222c,16
721,r221222c,21
722,r221222c,"Note: Figures for the United States and the United Kingdom are for the CPI for all items. Those for the euro area are for the HICP for all items. Those for Japan are for the CPI for  all items excluding fresh food, and those from 1997 onward exclude the direct effects of the consumption tax hikes. Figures for the United Kingdom prior to 1989 are based  on the ONS estimates."
723,r221222c,Sources: Haver; ONS; Ministry of Internal Affairs and Communications.
724,r221222c,1
725,r221222c,I. Looking at the Present: Is the Mild-Inflation Regime Over?
726,r221222c,Chart 2
727,r221222c,Is This the End of the Mild-Inflation Regime?
728,r221222c,Until Now:  Concern over Japanification
729,r221222c,Low Inflation (or Deflation)  and Low Interest Rates
730,r221222c,From Now On:  Return of Inflation?
731,r221222c,High Inflation and High Interest Rates?
732,r221222c,"• Smaller government, deregulation"
733,r221222c,"• Bigger government, re-regulation"
734,r221222c,• Rise of China and emerging economies
735,r221222c,• Growth convergence
736,r221222c,"• Globalization, market integration, "
737,r221222c,"• Deglobalization, market fragmentation, "
738,r221222c,global supply chain
739,r221222c,• Large labor supply
740,r221222c,• Carbonized
741,r221222c,• Peace dividend
742,r221222c,economic security
743,r221222c,• Declining and aging population
744,r221222c,• Decarbonization (greenflation)
745,r221222c,• Wartime economy
746,r221222c,2
747,r221222c,I. Looking at the Present: Is the Mild-Inflation Regime Over?
748,r221222c,Chart 3
749,r221222c,Government Spending and Inflation Rates: No Clear Relationship
750,r221222c,United States
751,r221222c,%
752,r221222c,y/y % chg.
753,r221222c,Government spending to GDP ratio (left scale)
754,r221222c,"CPI (all items, right scale)"
755,r221222c,50 55 60 65 70 75 80 85 90 95 00 05 10 15 20
756,r221222c,Germany
757,r221222c,%
758,r221222c,y/y  % chg.
759,r221222c,50 55 60 65 70 75 80 85 90 95 00 05 10 15 20
760,r221222c,70
761,r221222c,60
762,r221222c,50
763,r221222c,40
764,r221222c,30
765,r221222c,20
766,r221222c,10
767,r221222c,0 CY
768,r221222c,70
